0 0.15 0 0.35 0 0 0.35
0.156434465040231	0.162311659404862	0.157079632679490	0.345690919208298	0.0547520627640808	0	0.350000000000000
0.309016994374947	0.198943483704846	0.314159265358979	0.332869780703304	0.108155948031232	0	0.350000000000000
0.453990499739547	0.258993475811632	0.471238898038469	0.311852283465929	0.158896674908841	0	0.350000000000000
0.587785252292473	0.340983005625053	0.628318530717959	0.283155948031232	0.205724838302366	0	0.350000000000000
0.707106781186548	0.442893218813452	0.785398163397448	0.247487373415292	0.247487373415292	0	0.350000000000000
0.809016994374947	0.562214747707527	0.942477796076938	0.205724838302366	0.283155948031232	0	0.350000000000000
0.891006524188368	0.696009500260453	1.09955742875643	0.158896674908841	0.311852283465929	0	0.350000000000000
0.951056516295154	0.840983005625053	1.25663706143592	0.108155948031232	0.332869780703304	0	0.350000000000000
0.987688340595138	0.993565534959769	1.41371669411541	0.0547520627640808	0.345690919208298	0	0.350000000000000
1	1.15000000000000	1.57079632679490	2.14313189850787e-17	0.350000000000000	0	0.350000000000000
0.987688340595138	1.30643446504023	1.72787595947439	-0.0547520627640808	0.345690919208298	0	0.350000000000000
0.951056516295154	1.45901699437495	1.88495559215388	-0.108155948031232	0.332869780703304	0	0.350000000000000
0.891006524188368	1.60399049973955	2.04203522483337	-0.158896674908841	0.311852283465929	0	0.350000000000000
0.809016994374948	1.73778525229247	2.19911485751286	-0.205724838302366	0.283155948031232	0	0.350000000000000
0.707106781186548	1.85710678118655	2.35619449019235	-0.247487373415292	0.247487373415292	0	0.350000000000000
0.587785252292473	1.95901699437495	2.51327412287183	-0.283155948031232	0.205724838302366	0	0.350000000000000
0.453990499739547	2.04100652418837	2.67035375555132	-0.311852283465929	0.158896674908841	0	0.350000000000000
0.309016994374948	2.10105651629515	2.82743338823081	-0.332869780703304	0.108155948031232	0	0.350000000000000
0.156434465040231	2.13768834059514	2.98451302091030	-0.345690919208298	0.0547520627640808	0	0.350000000000000
1.22464679914735e-16	2.15000000000000	3.14159265358979	-0.350000000000000	4.28626379701574e-17	0	0.350000000000000
-0.156434465040231	2.13768834059514	3.29867228626928	-0.345690919208298	-0.0547520627640808	0	0.350000000000000
-0.309016994374947	2.10105651629515	3.45575191894877	-0.332869780703304	-0.108155948031232	0	0.350000000000000
-0.453990499739547	2.04100652418837	3.61283155162826	-0.311852283465929	-0.158896674908841	0	0.350000000000000
-0.587785252292473	1.95901699437495	3.76991118430775	-0.283155948031232	-0.205724838302366	0	0.350000000000000
-0.707106781186548	1.85710678118655	3.92699081698724	-0.247487373415292	-0.247487373415292	0	0.350000000000000
-0.809016994374947	1.73778525229247	4.08407044966673	-0.205724838302366	-0.283155948031232	0	0.350000000000000
-0.891006524188368	1.60399049973955	4.24115008234622	-0.158896674908841	-0.311852283465929	0	0.350000000000000
-0.951056516295153	1.45901699437495	4.39822971502571	-0.108155948031232	-0.332869780703304	0	0.350000000000000
-0.987688340595138	1.30643446504023	4.55530934770520	-0.0547520627640809	-0.345690919208298	0	0.350000000000000
-1	1.15000000000000	4.71238898038469	-6.42939569552360e-17	-0.350000000000000	0	0.350000000000000
-0.987688340595138	0.993565534959769	4.86946861306418	0.0547520627640807	-0.345690919208298	0	0.350000000000000
-0.951056516295154	0.840983005625053	5.02654824574367	0.108155948031232	-0.332869780703304	0	0.350000000000000
-0.891006524188368	0.696009500260453	5.18362787842316	0.158896674908841	-0.311852283465929	0	0.350000000000000
-0.809016994374948	0.562214747707527	5.34070751110265	0.205724838302366	-0.283155948031232	0	0.350000000000000
-0.707106781186548	0.442893218813453	5.49778714378214	0.247487373415292	-0.247487373415292	0	0.350000000000000
-0.587785252292473	0.340983005625053	5.65486677646163	0.283155948031232	-0.205724838302366	0	0.350000000000000
-0.453990499739547	0.258993475811632	5.81194640914112	0.311852283465929	-0.158896674908841	0	0.350000000000000
-0.309016994374948	0.198943483704847	5.96902604182061	0.332869780703304	-0.108155948031232	0	0.350000000000000
-0.156434465040231	0.162311659404862	6.12610567450010	0.345690919208298	-0.0547520627640809	0	0.350000000000000
-0	0.150000000000000	6.28318530717959	0.350000000000000	-8.57252759403147e-17	0	0.350000000000000
